,employee_name,rental_date,rental_rate,customer_name,rental_id,film_id
13383,Jon Stephens,2005-08-01 15:33:32.000,4.99,ISAAC OGLESBY,10629,222
13384,Jon Stephens,2005-08-01 15:37:17.000,0.99,PEDRO CHESTNUT,10633,687
13385,Jon Stephens,2005-08-01 15:37:48.000,2.99,TERRANCE ROUSH,10634,99
13386,Jon Stephens,2005-08-01 15:37:58.000,0.99,JULIE SANCHEZ,10635,119
13387,Jon Stephens,2005-08-01 15:44:20.000,2.99,ESTHER CRAWFORD,10638,484
13388,Jon Stephens,2005-08-01 15:44:57.000,4.99,MIRIAM MCKINNEY,10641,216
13389,Jon Stephens,2005-08-01 15:48:33.000,4.99,CHARLIE BESS,10643,843
13390,Jon Stephens,2005-08-01 16:08:46.000,2.99,WENDY HARRISON,10647,689
13391,Jon Stephens,2005-08-01 16:11:40.000,2.99,BILLIE HORTON,10649,231
13392,Jon Stephens,2005-08-01 16:24:08.000,2.99,HEIDI LARSON,10652,356
13393,Jon Stephens,2005-08-01 16:28:07.000,4.99,TAMMY SANDERS,10653,265
13394,Jon Stephens,2005-08-01 16:31:35.000,2.99,DANNY ISOM,10654,554
13395,Jon Stephens,2005-08-01 16:33:27.000,0.99,PHILLIP HOLM,10655,306
13396,Jon Stephens,2005-08-01 16:38:04.000,4.99,MARILYN ROSS,10656,563
13397,Jon Stephens,2005-08-01 16:38:44.000,4.99,SETH HANNON,10657,676
13398,Jon Stephens,2005-08-01 16:39:18.000,0.99,WESLEY BULL,10658,646
13399,Jon Stephens,2005-08-01 16:40:34.000,4.99,NELLIE GARRETT,10659,172
13400,Jon Stephens,2005-08-01 16:48:01.000,2.99,TERRY CARLSON,10660,554
13401,Jon Stephens,2005-08-01 16:51:08.000,0.99,DON BONE,10663,925
13402,Jon Stephens,2005-08-01 16:51:15.000,0.99,JERRY JORDON,10664,696
13403,Jon Stephens,2005-08-01 16:56:36.000,0.99,SUE PETERS,10666,423
13404,Jon Stephens,2005-08-01 17:00:27.000,0.99,JEAN BELL,10668,452
13405,Jon Stephens,2005-08-01 17:03:28.000,4.99,EVERETT BANDA,10669,460
13406,Jon Stephens,2005-08-01 17:07:16.000,0.99,CECIL VINES,10670,34
13407,Jon Stephens,2005-08-01 17:10:54.000,4.99,AARON SELBY,10672,804
13408,Jon Stephens,2005-08-01 17:30:35.000,4.99,SHERRY MARSHALL,10681,321
13409,Jon Stephens,2005-08-01 17:32:53.000,4.99,CAROL GARCIA,10682,995
13410,Jon Stephens,2005-08-01 17:47:00.000,2.99,VIOLA HANSON,10684,433
13411,Jon Stephens,2005-08-01 17:49:38.000,2.99,JEANNE LAWSON,10685,442
13412,Jon Stephens,2005-08-01 17:53:02.000,2.99,SANDRA MARTIN,10687,700
13413,Jon Stephens,2005-08-01 18:04:18.000,0.99,ALBERTO HENNING,10689,315
13414,Jon Stephens,2005-08-01 18:05:54.000,2.99,MARILYN ROSS,10690,175
13415,Jon Stephens,2005-08-01 18:14:14.000,4.99,MARCUS HIDALGO,10693,521
13416,Jon Stephens,2005-08-01 18:16:20.000,2.99,JEREMY HURTADO,10695,789
13417,Jon Stephens,2005-08-01 18:24:41.000,0.99,JUANITA MASON,10698,601
13418,Jon Stephens,2005-08-01 18:26:31.000,2.99,TARA RYAN,10700,926
13419,Jon Stephens,2005-08-01 18:34:59.000,2.99,JORDAN ARCHULETA,10702,615
13420,Jon Stephens,2005-08-01 18:37:39.000,0.99,ANA BRADLEY,10703,395
13421,Jon Stephens,2005-08-01 18:43:57.000,0.99,JEFF EAST,10709,63
13422,Jon Stephens,2005-08-01 18:45:09.000,0.99,BRYAN HARDISON,10711,931
13423,Jon Stephens,2005-08-01 18:47:56.000,4.99,NEIL RENNER,10712,265
13424,Jon Stephens,2005-08-01 18:50:05.000,2.99,FRED WHEAT,10713,442
13425,Jon Stephens,2005-08-01 18:51:29.000,4.99,JUDITH COX,10714,320
13426,Jon Stephens,2005-08-01 19:04:33.000,0.99,JOSE ANDREW,10720,812
13427,Jon Stephens,2005-08-01 19:05:18.000,0.99,CAROL GARCIA,10721,200
13428,Jon Stephens,2005-08-01 19:07:08.000,4.99,RUBY WASHINGTON,10722,624
13429,Jon Stephens,2005-08-01 19:10:49.000,0.99,ROSS GREY,10723,555
13430,Jon Stephens,2005-08-01 19:11:04.000,4.99,CHRISTIAN JUNG,10725,980
13431,Jon Stephens,2005-08-01 19:14:53.000,0.99,TAMMY SANDERS,10726,164
13432,Jon Stephens,2005-08-01 19:21:11.000,0.99,TERRENCE GUNDERSON,10729,641
13433,Jon Stephens,2005-08-01 19:21:48.000,2.99,BILLIE HORTON,10731,923
13434,Jon Stephens,2005-08-01 19:28:47.000,0.99,MICHELLE CLARK,10734,250
13435,Jon Stephens,2005-08-01 19:29:45.000,0.99,CODY NOLEN,10735,885
13436,Jon Stephens,2005-08-01 19:46:11.000,4.99,SUE PETERS,10739,694
13437,Jon Stephens,2005-08-01 19:56:49.000,0.99,ALEXANDER FENNELL,10744,122
13438,Jon Stephens,2005-08-01 19:58:49.000,2.99,MILTON HOWLAND,10746,69
13439,Jon Stephens,2005-08-01 19:59:41.000,2.99,NORA HERRERA,10747,988
13440,Jon Stephens,2005-08-01 20:06:10.000,2.99,GABRIEL HARDER,10751,716
13441,Jon Stephens,2005-08-01 20:08:49.000,2.99,JOANNE ROBERTSON,10752,704
13442,Jon Stephens,2005-08-01 20:12:33.000,4.99,LEON BOSTIC,10754,460
13443,Jon Stephens,2005-08-01 20:17:03.000,2.99,ENRIQUE FORSYTHE,10756,923
13444,Jon Stephens,2005-08-01 20:22:44.000,4.99,MELANIE ARMSTRONG,10757,21
13445,Jon Stephens,2005-08-01 20:25:35.000,0.99,KATHLEEN ADAMS,10761,864
13446,Jon Stephens,2005-08-01 20:32:27.000,2.99,BRANDY GRAVES,10763,220
13447,Jon Stephens,2005-08-01 20:32:42.000,0.99,KEITH RICO,10764,834
13448,Jon Stephens,2005-08-01 20:37:23.000,0.99,SHANE MILLARD,10767,630
13449,Jon Stephens,2005-08-01 20:54:33.000,0.99,DALE RATCLIFF,10774,920
13450,Jon Stephens,2005-08-01 20:59:52.000,2.99,HILDA HOPKINS,10775,912
13451,Jon Stephens,2005-08-01 20:59:58.000,4.99,JAIME NETTLES,10776,350
13452,Jon Stephens,2005-08-01 21:11:39.000,4.99,CHARLENE ALVAREZ,10778,421
13453,Jon Stephens,2005-08-01 21:11:54.000,2.99,WILLARD LUMPKIN,10779,453
13454,Jon Stephens,2005-08-01 21:14:24.000,0.99,ALICE STEWART,10780,317
13455,Jon Stephens,2005-08-01 21:23:25.000,4.99,CLIFTON MALCOLM,10782,330
13456,Jon Stephens,2005-08-01 21:37:55.000,2.99,MIKE WAY,10789,726
13457,Jon Stephens,2005-08-01 21:38:37.000,0.99,NAOMI JENNINGS,10790,677
13458,Jon Stephens,2005-08-01 21:41:52.000,2.99,DENNIS GILMAN,10791,447
13459,Jon Stephens,2005-08-01 21:44:24.000,2.99,GWENDOLYN MAY,10792,232
13460,Jon Stephens,2005-08-01 21:51:15.000,2.99,SHIRLEY ALLEN,10794,199
13461,Jon Stephens,2005-08-01 22:03:31.000,2.99,LUCILLE HOLMES,10799,723
13462,Jon Stephens,2005-08-01 22:18:32.000,0.99,MARION SNYDER,10802,870
13463,Jon Stephens,2005-08-01 22:22:07.000,0.99,CATHERINE CAMPBELL,10803,730
13464,Jon Stephens,2005-08-01 22:22:11.000,0.99,ENRIQUE FORSYTHE,10804,641
13465,Jon Stephens,2005-08-01 22:23:37.000,2.99,TARA RYAN,10805,121
13466,Jon Stephens,2005-08-01 22:25:29.000,4.99,JULIA FLORES,10806,777
13467,Jon Stephens,2005-08-01 22:39:27.000,0.99,PATRICK NEWSOM,10809,258
13468,Jon Stephens,2005-08-01 22:43:12.000,2.99,JOYCE EDWARDS,10814,605
13469,Jon Stephens,2005-08-01 22:46:21.000,2.99,JOAN COOPER,10815,193
13470,Jon Stephens,2005-08-01 22:48:57.000,2.99,CARRIE PORTER,10816,201
13471,Jon Stephens,2005-08-01 22:51:08.000,2.99,RUBEN GEARY,10817,672
13472,Jon Stephens,2005-08-01 22:53:40.000,2.99,ANNIE RUSSELL,10820,326
13473,Jon Stephens,2005-08-01 22:54:27.000,2.99,ARNOLD HAVENS,10821,438
13474,Jon Stephens,2005-08-01 23:00:22.000,4.99,MAURICE CRAWLEY,10824,861
13475,Jon Stephens,2005-08-01 23:07:56.000,4.99,DERRICK BOURQUE,10826,272
13476,Jon Stephens,2005-08-01 23:17:06.000,2.99,DWAYNE OLVERA,10829,37
13477,Jon Stephens,2005-08-01 23:18:06.000,4.99,ELEANOR HUNT,10830,908
13478,Jon Stephens,2005-08-01 23:22:45.000,4.99,LORI WOOD,10831,327
13479,Jon Stephens,2005-08-01 23:28:49.000,2.99,RUBY WASHINGTON,10835,78
13480,Jon Stephens,2005-08-01 23:29:58.000,4.99,AGNES BISHOP,10836,989
13481,Jon Stephens,2005-08-01 23:36:10.000,4.99,JESSE SCHILLING,10838,13
13482,Jon Stephens,2005-08-01 23:38:34.000,4.99,RENE MCALISTER,10840,127
13483,Jon Stephens,2005-08-01 23:43:03.000,4.99,LAURIE LAWRENCE,10843,284
13484,Jon Stephens,2005-08-01 23:46:58.000,2.99,ANDREW PURDY,10844,331
13485,Jon Stephens,2005-08-01 23:49:33.000,4.99,TRACEY BARRETT,10847,267
13486,Jon Stephens,2005-08-01 23:51:00.000,0.99,BILLIE HORTON,10849,367
13487,Jon Stephens,2005-08-02 00:00:54.000,0.99,STEPHANIE MITCHELL,10853,589
13488,Jon Stephens,2005-08-02 00:02:06.000,4.99,GERALD FULTZ,10854,725
13489,Jon Stephens,2005-08-02 00:07:14.000,2.99,JIM REA,10856,437
13490,Jon Stephens,2005-08-02 00:08:39.000,2.99,MARK RINEHART,10858,187
13491,Jon Stephens,2005-08-02 00:12:46.000,0.99,MONICA HICKS,10861,467
13492,Jon Stephens,2005-08-02 00:17:34.000,2.99,JUNE CARROLL,10862,240
13493,Jon Stephens,2005-08-02 00:18:07.000,2.99,GERALDINE PERKINS,10863,259
13494,Jon Stephens,2005-08-02 00:22:46.000,2.99,VICKI FIELDS,10865,326
13495,Jon Stephens,2005-08-02 00:25:15.000,2.99,WALLACE SLONE,10868,533
13496,Jon Stephens,2005-08-02 00:26:54.000,0.99,ALBERTO HENNING,10869,650
13497,Jon Stephens,2005-08-02 00:27:12.000,4.99,ANNA HILL,10870,330
13498,Jon Stephens,2005-08-02 00:27:50.000,2.99,SARA PERRY,10872,541
13499,Jon Stephens,2005-08-02 00:30:34.000,2.99,LESLIE SEWARD,10873,37
13500,Jon Stephens,2005-08-02 00:31:44.000,0.99,ANNETTE OLSON,10875,189
13501,Jon Stephens,2005-08-02 00:32:04.000,4.99,HECTOR POINDEXTER,10877,734
13502,Jon Stephens,2005-08-02 00:33:20.000,0.99,RAYMOND MCWHORTER,10879,965
13503,Jon Stephens,2005-08-02 00:34:12.000,2.99,CLAUDE HERZOG,10880,99
13504,Jon Stephens,2005-08-02 00:38:14.000,4.99,TERRY CARLSON,10881,170
13505,Jon Stephens,2005-08-02 00:51:37.000,4.99,BRENT HARKINS,10885,918
13506,Jon Stephens,2005-08-02 01:09:55.000,0.99,VICKI FIELDS,10891,281
13507,Jon Stephens,2005-08-02 01:12:13.000,0.99,CHARLES KOWALSKI,10893,555
13508,Jon Stephens,2005-08-02 01:16:59.000,0.99,JANE BENNETT,10895,19
13509,Jon Stephens,2005-08-02 01:29:57.000,2.99,SARAH LEWIS,10898,835
13510,Jon Stephens,2005-08-02 01:30:21.000,0.99,ANGELA HERNANDEZ,10899,189
13511,Jon Stephens,2005-08-02 01:34:26.000,2.99,AMBER DIXON,10900,380
13512,Jon Stephens,2005-08-02 01:35:44.000,2.99,KRISTINA CHAMBERS,10901,835
13513,Jon Stephens,2005-08-02 01:47:04.000,2.99,DARRELL POWER,10906,689
13514,Jon Stephens,2005-08-02 01:53:06.000,4.99,CASSANDRA WALTERS,10908,284
13515,Jon Stephens,2005-08-02 01:53:59.000,2.99,MARVIN YEE,10909,770
13516,Jon Stephens,2005-08-02 01:54:34.000,2.99,NORA HERRERA,10910,530
13517,Jon Stephens,2005-08-02 01:58:36.000,4.99,VANESSA SIMS,10911,167
13518,Jon Stephens,2005-08-02 02:05:04.000,0.99,JEFF EAST,10915,998
13519,Jon Stephens,2005-08-02 02:05:59.000,2.99,DEBORAH WALKER,10916,841
13520,Jon Stephens,2005-08-02 02:14:33.000,0.99,DWIGHT LOMBARDI,10921,395
13521,Jon Stephens,2005-08-02 02:20:19.000,2.99,TYRONE ASHER,10924,129
13522,Jon Stephens,2005-08-02 02:38:07.000,2.99,TERRI VASQUEZ,10930,441
13523,Jon Stephens,2005-08-02 02:46:22.000,2.99,TERRENCE GUNDERSON,10932,368
13524,Jon Stephens,2005-08-02 02:52:18.000,4.99,APRIL BURNS,10934,973
13525,Jon Stephens,2005-08-02 02:54:53.000,0.99,CAROLYN PEREZ,10935,953
13526,Jon Stephens,2005-08-02 03:00:18.000,0.99,JEFFERY PINSON,10937,292
13527,Jon Stephens,2005-08-02 03:06:20.000,0.99,GERALDINE PERKINS,10939,461
13528,Jon Stephens,2005-08-02 03:08:29.000,2.99,SYLVIA ORTIZ,10940,823
13529,Jon Stephens,2005-08-02 03:16:31.000,4.99,LORI WOOD,10942,501
13530,Jon Stephens,2005-08-02 03:17:29.000,2.99,HOWARD FORTNER,10943,231
13531,Jon Stephens,2005-08-02 03:20:03.000,4.99,GORDON ALLARD,10944,518
13532,Jon Stephens,2005-08-02 03:24:04.000,2.99,ALAN KAHN,10949,502
13533,Jon Stephens,2005-08-02 03:25:08.000,2.99,JIM REA,10950,154
13534,Jon Stephens,2005-08-02 03:30:24.000,0.99,SHARON ROBINSON,10954,747
13535,Jon Stephens,2005-08-02 03:32:34.000,4.99,SAM MCDUFFIE,10955,134
13536,Jon Stephens,2005-08-02 03:33:14.000,0.99,TERESA ROGERS,10956,953
13537,Jon Stephens,2005-08-02 03:33:30.000,2.99,CLIFFORD BOWENS,10957,361
13538,Jon Stephens,2005-08-02 03:37:13.000,4.99,ERIN DUNN,10958,469
13539,Jon Stephens,2005-08-02 03:56:23.000,4.99,KATHLEEN ADAMS,10964,512
13540,Jon Stephens,2005-08-02 04:00:47.000,0.99,SALVADOR TEEL,10966,105
13541,Jon Stephens,2005-08-02 04:09:42.000,4.99,ELAINE STEVENS,10973,778
13542,Jon Stephens,2005-08-02 04:11:25.000,0.99,LAWRENCE LAWTON,10975,574
13543,Jon Stephens,2005-08-02 04:11:48.000,4.99,JOSE ANDREW,10976,527
13544,Jon Stephens,2005-08-02 04:12:17.000,4.99,JOHN FARNSWORTH,10977,500
13545,Jon Stephens,2005-08-02 04:12:27.000,4.99,HECTOR POINDEXTER,10978,350
13546,Jon Stephens,2005-08-02 04:16:37.000,4.99,ERIN DUNN,10979,575
13547,Jon Stephens,2005-08-02 04:17:53.000,0.99,RICHARD MCCRARY,10981,809
13548,Jon Stephens,2005-08-02 04:19:11.000,4.99,CARL ARTIS,10982,551
13549,Jon Stephens,2005-08-02 04:24:23.000,0.99,RUSSELL BRINSON,10983,982
13550,Jon Stephens,2005-08-02 04:35:24.000,2.99,FREDDIE DUGGAN,10986,121
13551,Jon Stephens,2005-08-02 04:40:54.000,0.99,MARIA MILLER,10989,491
13552,Jon Stephens,2005-08-02 04:41:06.000,2.99,CARMEN OWENS,10990,58
13553,Jon Stephens,2005-08-02 04:41:12.000,0.99,JANE BENNETT,10991,625
13554,Jon Stephens,2005-08-02 04:49:02.000,4.99,RAYMOND MCWHORTER,10997,68
13555,Jon Stephens,2005-08-02 04:53:13.000,2.99,COLLEEN BURTON,10999,438
13556,Jon Stephens,2005-08-02 04:56:14.000,2.99,JENNIE TERRY,11000,59
13557,Jon Stephens,2005-08-02 05:02:56.000,4.99,MARSHALL THORN,11002,676
13558,Jon Stephens,2005-08-02 05:03:05.000,2.99,KAY CALDWELL,11003,937
13559,Jon Stephens,2005-08-02 05:04:18.000,4.99,JANET PHILLIPS,11004,44
13560,Jon Stephens,2005-08-02 05:05:23.000,0.99,NATALIE MEYER,11005,339
13561,Jon Stephens,2005-08-02 05:05:53.000,0.99,LILLIAN GRIFFIN,11007,907
13562,Jon Stephens,2005-08-02 05:06:17.000,2.99,AARON SELBY,11008,621
13563,Jon Stephens,2005-08-02 05:06:27.000,0.99,JOSE ANDREW,11010,191
13564,Jon Stephens,2005-08-02 05:09:42.000,0.99,LAUREN HUDSON,11012,118
13565,Jon Stephens,2005-08-02 05:13:00.000,4.99,HAZEL WARREN,11015,944
13566,Jon Stephens,2005-08-02 05:19:51.000,0.99,COREY HAUSER,11017,899
13567,Jon Stephens,2005-08-02 05:29:48.000,0.99,GLENDA FRAZIER,11020,358
13568,Jon Stephens,2005-08-02 05:30:11.000,2.99,PHILLIP HOLM,11021,449
13569,Jon Stephens,2005-08-02 05:35:03.000,2.99,TERRI VASQUEZ,11022,181
13570,Jon Stephens,2005-08-02 05:39:12.000,4.99,CHAD CARBONE,11025,487
13571,Jon Stephens,2005-08-02 05:46:05.000,4.99,JAMIE WAUGH,11026,777
13572,Jon Stephens,2005-08-02 05:52:58.000,4.99,LAWRENCE LAWTON,11031,267
13573,Jon Stephens,2005-08-02 05:53:35.000,4.99,WILLIE MARKHAM,11032,248
13574,Jon Stephens,2005-08-02 05:54:17.000,4.99,GAIL KNIGHT,11033,731
13575,Jon Stephens,2005-08-02 05:55:39.000,4.99,RICHARD MCCRARY,11035,827
13576,Jon Stephens,2005-08-02 05:56:29.000,4.99,BRETT CORNWELL,11036,446
13577,Jon Stephens,2005-08-02 05:59:42.000,4.99,MIKE WAY,11038,973
13578,Jon Stephens,2005-08-02 06:00:53.000,0.99,BEATRICE ARNOLD,11039,119
13579,Jon Stephens,2005-08-02 06:08:34.000,4.99,KARL SEAL,11046,456
13580,Jon Stephens,2005-08-02 06:15:07.000,4.99,RICK MATTOX,11048,45
13581,Jon Stephens,2005-08-02 06:15:40.000,0.99,MARTHA GONZALEZ,11049,948
13582,Jon Stephens,2005-08-02 06:23:39.000,2.99,THEODORE CULP,11051,912
13583,Jon Stephens,2005-08-02 06:26:19.000,4.99,ERIC ROBERT,11052,243
13584,Jon Stephens,2005-08-02 06:27:13.000,2.99,DIANE COLLINS,11053,571
13585,Jon Stephens,2005-08-02 06:33:07.000,4.99,CLIFTON MALCOLM,11054,159
13586,Jon Stephens,2005-08-02 06:50:18.000,0.99,COURTNEY DAY,11061,176
13587,Jon Stephens,2005-08-02 06:53:48.000,0.99,DEREK BLAKELY,11063,489
13588,Jon Stephens,2005-08-02 06:57:55.000,2.99,KEITH RICO,11065,481
13589,Jon Stephens,2005-08-02 06:58:32.000,2.99,LOUIS LEONE,11066,916
13590,Jon Stephens,2005-08-02 07:03:24.000,4.99,ANNE POWELL,11067,215
13591,Jon Stephens,2005-08-02 07:08:07.000,0.99,JULIE SANCHEZ,11068,280
13592,Jon Stephens,2005-08-02 07:26:43.000,0.99,VERONICA STONE,11077,925
13593,Jon Stephens,2005-08-02 07:26:58.000,2.99,SERGIO STANFIELD,11078,514
13594,Jon Stephens,2005-08-02 07:29:10.000,2.99,ANGELA HERNANDEZ,11079,698
13595,Jon Stephens,2005-08-02 07:30:19.000,4.99,YOLANDA WEAVER,11082,666
13596,Jon Stephens,2005-08-02 07:41:41.000,0.99,PATRICIA JOHNSON,11087,142
13597,Jon Stephens,2005-08-02 07:48:31.000,0.99,HAZEL WARREN,11088,601
13598,Jon Stephens,2005-08-02 07:56:41.000,2.99,ALFRED CASILLAS,11091,362
13599,Jon Stephens,2005-08-02 07:58:50.000,4.99,MILDRED BAILEY,11092,123
13600,Jon Stephens,2005-08-02 08:05:19.000,0.99,REBECCA SCOTT,11096,314
13601,Jon Stephens,2005-08-02 08:05:46.000,2.99,ISAAC OGLESBY,11097,546
13602,Jon Stephens,2005-08-02 08:06:18.000,0.99,IVAN CROMWELL,11098,34
13603,Jon Stephens,2005-08-02 08:07:12.000,4.99,CRYSTAL FORD,11099,316
13604,Jon Stephens,2005-08-02 08:19:38.000,0.99,CURTIS IRBY,11107,479
13605,Jon Stephens,2005-08-02 08:20:01.000,0.99,CLIFFORD BOWENS,11108,122
13606,Jon Stephens,2005-08-02 08:20:29.000,0.99,ZACHARY HITE,11109,589
13607,Jon Stephens,2005-08-02 08:20:31.000,2.99,BARBARA JONES,11110,939
13608,Jon Stephens,2005-08-02 08:21:27.000,4.99,EUGENE CULPEPPER,11111,74
13609,Jon Stephens,2005-08-02 08:26:24.000,2.99,GEORGIA JACOBS,11113,361
13610,Jon Stephens,2005-08-02 08:26:45.000,0.99,SIDNEY BURLESON,11114,282
13611,Jon Stephens,2005-08-02 08:31:06.000,2.99,MANUEL MURRELL,11115,835
13612,Jon Stephens,2005-08-02 08:36:03.000,0.99,DUSTIN GILLETTE,11117,352
13613,Jon Stephens,2005-08-02 08:44:18.000,2.99,HELEN HARRIS,11118,526
13614,Jon Stephens,2005-08-02 08:44:44.000,4.99,RICARDO MEADOR,11119,938
13615,Jon Stephens,2005-08-02 08:48:31.000,4.99,SIDNEY BURLESON,11121,229
13616,Jon Stephens,2005-08-02 08:54:17.000,0.99,DANIELLE DANIELS,11123,418
13617,Jon Stephens,2005-08-02 09:00:59.000,0.99,JACK FOUST,11127,245
13618,Jon Stephens,2005-08-02 09:08:59.000,2.99,FRANK WAGGONER,11130,150
13619,Jon Stephens,2005-08-02 09:10:04.000,0.99,MAE FLETCHER,11131,406
13620,Jon Stephens,2005-08-02 09:22:25.000,4.99,AMY LOPEZ,11135,174
13621,Jon Stephens,2005-08-02 09:22:57.000,0.99,EVERETT BANDA,11136,291
13622,Jon Stephens,2005-08-02 09:26:16.000,0.99,LLOYD DOWD,11138,924
13623,Jon Stephens,2005-08-02 09:27:36.000,4.99,MARCIA DEAN,11139,227
13624,Jon Stephens,2005-08-02 09:32:54.000,0.99,ROBIN HAYES,11143,743
13625,Jon Stephens,2005-08-02 09:39:17.000,4.99,RANDY GAITHER,11144,597
13626,Jon Stephens,2005-08-02 09:51:43.000,2.99,SAMUEL MARLOW,11149,716
13627,Jon Stephens,2005-08-02 09:51:46.000,2.99,CORY MEEHAN,11150,474
13628,Jon Stephens,2005-08-02 09:52:44.000,4.99,CLARENCE GAMEZ,11151,859
13629,Jon Stephens,2005-08-02 09:54:50.000,2.99,ERIN DUNN,11154,152
13630,Jon Stephens,2005-08-02 09:55:28.000,0.99,BEVERLY BROOKS,11155,436
13631,Jon Stephens,2005-08-02 09:56:06.000,2.99,FLOYD GANDY,11156,201
13632,Jon Stephens,2005-08-02 09:58:15.000,0.99,VIOLA HANSON,11157,290
13633,Jon Stephens,2005-08-02 09:58:28.000,2.99,YOLANDA WEAVER,11158,116
13634,Jon Stephens,2005-08-02 10:05:57.000,0.99,ANGEL BARCLAY,11161,730
13635,Jon Stephens,2005-08-02 10:07:54.000,4.99,OLGA JIMENEZ,11162,392
13636,Jon Stephens,2005-08-02 10:10:56.000,4.99,ROSS GREY,11164,972
13637,Jon Stephens,2005-08-02 10:23:41.000,4.99,WALTER PERRYMAN,11171,685
13638,Jon Stephens,2005-08-02 10:38:47.000,0.99,JOANN GARDNER,11175,17
13639,Jon Stephens,2005-08-02 10:39:43.000,0.99,PAMELA BAKER,11176,317
13640,Jon Stephens,2005-08-02 10:43:48.000,2.99,PATRICIA JOHNSON,11177,254
13641,Jon Stephens,2005-08-02 11:00:32.000,4.99,CRYSTAL FORD,11183,182
13642,Jon Stephens,2005-08-02 11:04:35.000,0.99,WESLEY BULL,11185,270
13643,Jon Stephens,2005-08-02 11:17:11.000,2.99,CLYDE TOBIAS,11188,302
13644,Jon Stephens,2005-08-02 11:17:23.000,4.99,JAIME NETTLES,11189,159
13645,Jon Stephens,2005-08-02 11:29:41.000,4.99,JOE GILLILAND,11192,435
13646,Jon Stephens,2005-08-02 11:42:40.000,4.99,ELLEN SIMPSON,11196,580
13647,Jon Stephens,2005-08-02 11:45:15.000,2.99,TYRONE ASHER,11198,638
13648,Jon Stephens,2005-08-02 11:47:40.000,4.99,WILLARD LUMPKIN,11199,856
13649,Jon Stephens,2005-08-02 11:48:36.000,0.99,LILLIAN GRIFFIN,11200,599
13650,Jon Stephens,2005-08-02 11:52:41.000,2.99,TINA SIMMONS,11203,986
13651,Jon Stephens,2005-08-02 11:56:31.000,2.99,STELLA MORENO,11204,783
13652,Jon Stephens,2005-08-02 11:58:03.000,4.99,THERESA WATSON,11206,897
13653,Jon Stephens,2005-08-02 12:15:54.000,4.99,CARLA GUTIERREZ,11210,92
13654,Jon Stephens,2005-08-02 12:18:29.000,0.99,DOUGLAS GRAF,11212,873
13655,Jon Stephens,2005-08-02 12:18:35.000,4.99,SALVADOR TEEL,11213,226
13656,Jon Stephens,2005-08-02 12:26:31.000,4.99,TRAVIS ESTEP,11217,267
13657,Jon Stephens,2005-08-02 12:29:12.000,0.99,REGINALD KINDER,11218,249
13658,Jon Stephens,2005-08-02 12:30:20.000,0.99,DEREK BLAKELY,11219,634
13659,Jon Stephens,2005-08-02 12:31:41.000,4.99,SARA PERRY,11220,827
13660,Jon Stephens,2005-08-02 12:32:28.000,0.99,DALE RATCLIFF,11222,387
13661,Jon Stephens,2005-08-02 12:40:38.000,4.99,ANA BRADLEY,11224,858
13662,Jon Stephens,2005-08-02 12:43:27.000,4.99,JILL HAWKINS,11225,814
13663,Jon Stephens,2005-08-02 12:56:37.000,2.99,STEPHEN QUALLS,11229,209
13664,Jon Stephens,2005-08-02 13:02:11.000,4.99,RUBY WASHINGTON,11231,244
13665,Jon Stephens,2005-08-02 13:17:21.000,2.99,JACOB LANCE,11236,30
13666,Jon Stephens,2005-08-02 13:24:01.000,0.99,BRADLEY MOTLEY,11237,586
13667,Jon Stephens,2005-08-02 13:25:50.000,0.99,LESLIE SEWARD,11238,594
13668,Jon Stephens,2005-08-02 13:29:24.000,4.99,LANCE PEMBERTON,11241,798
13669,Jon Stephens,2005-08-02 13:32:00.000,2.99,EDDIE TOMLIN,11242,232
13670,Jon Stephens,2005-08-02 13:33:24.000,0.99,APRIL BURNS,11244,750
13671,Jon Stephens,2005-08-02 13:33:50.000,2.99,TINA SIMMONS,11245,572
13672,Jon Stephens,2005-08-02 13:33:56.000,2.99,GUY BROWNLEE,11246,782
13673,Jon Stephens,2005-08-02 13:34:08.000,0.99,MARIO CHEATHAM,11247,363
13674,Jon Stephens,2005-08-02 13:35:42.000,2.99,DIANNE SHELTON,11250,481
13675,Jon Stephens,2005-08-02 13:40:49.000,2.99,NEIL RENNER,11251,471
13676,Jon Stephens,2005-08-02 13:42:13.000,2.99,JERRY JORDON,11252,526
13677,Jon Stephens,2005-08-02 13:42:44.000,4.99,WILLIAM SATTERFIELD,11253,637
13678,Jon Stephens,2005-08-02 13:52:19.000,0.99,GERTRUDE CASTILLO,11260,875
13679,Jon Stephens,2005-08-02 13:54:26.000,2.99,ROSEMARY SCHMIDT,11261,6
13680,Jon Stephens,2005-08-02 13:58:55.000,2.99,ROGER QUINTANILLA,11262,15
13681,Jon Stephens,2005-08-02 14:02:19.000,4.99,LEE HAWKS,11263,265
13682,Jon Stephens,2005-08-02 14:05:18.000,4.99,RALPH MADRIGAL,11264,749
13683,Jon Stephens,2005-08-02 14:05:42.000,4.99,JAMIE WAUGH,11265,846
13684,Jon Stephens,2005-08-02 14:18:22.000,4.99,PHYLLIS FOSTER,11271,941
13685,Jon Stephens,2005-08-02 14:20:27.000,0.99,VERONICA STONE,11272,894
13686,Jon Stephens,2005-08-02 14:30:03.000,4.99,ETHEL WEBB,11279,31
